episode;reward0;avg_reward0;t_global;cr;;episode;reward1;avg_reward1;t_global;cr;;episode;reward2;avg_reward2;t_global;cr;;episode;reward3;avg_reward3;t_global;cr;;episode;reward4;avg_reward4;t_global;cr;;avg_reward;avg_avg_reward
52;19.0;20.6;0.0;0;;52;21.0;25.2;1500.0;2.0;;52;12.0;21.1;0.0;0;;52;11.0;19.5;0.0;0;;52;21.0;23.9;1000.0;1.0;;16.8;22.06
53;21.0;20.6;0.0;0;;53;15.0;25.0;1500.0;2.0;;53;36.0;21.4;500.0;0.0;;53;21.0;19.5;0.0;0;;53;14.0;23.7;1000.0;1.0;;21.4;22.04
54;13.0;20.5;500.0;0.0;;54;9.0;24.7;1500.0;2.0;;54;34.0;21.6;500.0;0.0;;54;27.0;19.6;200.0;0;;54;20.0;23.7;1000.0;1.0;;20.6;22.02
55;73.0;21.4;500.0;0.0;;55;18.0;24.5;1500.0;2.0;;55;11.0;21.4;500.0;0.0;;55;19.0;19.6;200.0;0;;55;18.0;23.6;1000.0;1.0;;27.8;22.1
56;12.0;21.3;500.0;0.0;;56;17.0;24.4;1500.0;2.0;;56;10.0;21.2;500.0;0.0;;56;30.0;19.8;500.0;0.0;;56;10.0;23.3;1500.0;2.0;;15.8;22.0
57;42.0;21.6;1000.0;1.0;;57;9.0;24.1;1500.0;2.0;;57;22.0;21.2;1000.0;1.0;;57;15.0;19.7;500.0;0.0;;57;48.0;23.8;1500.0;2.0;;27.2;22.080000000000002
58;20.0;21.6;1000.0;1.0;;58;53.0;24.6;2000.0;3.0;;58;11.0;21.1;1000.0;1.0;;58;13.0;19.6;500.0;0.0;;58;27.0;23.8;1500.0;2.0;;24.8;22.14
59;13.0;21.5;1000.0;1.0;;59;13.0;24.4;2000.0;3.0;;59;12.0;20.9;1000.0;1.0;;59;18.0;19.6;500.0;0.0;;59;28.0;23.9;2000.0;3.0;;16.8;22.06
60;19.0;21.4;1000.0;1.0;;60;25.0;24.4;2000.0;3.0;;60;30.0;21.0;1000.0;1.0;;60;14.0;19.5;500.0;0.0;;60;32.0;24.0;2000.0;3.0;;24.0;22.06
61;17.0;21.3;1500.0;2.0;;61;26.0;24.5;2000.0;3.0;;61;16.0;21.0;1000.0;1.0;;61;17.0;19.5;500.0;0.0;;61;18.0;23.9;2000.0;3.0;;18.8;22.04
62;36.0;21.6;1500.0;2.0;;62;23.0;24.5;2500.0;4.0;;62;21.0;21.0;1000.0;1.0;;62;15.0;19.4;1000.0;1.0;;62;9.0;23.7;2000.0;3.0;;20.8;22.04
63;20.0;21.6;1500.0;2.0;;63;16.0;24.3;2500.0;4.0;;63;14.0;20.9;1500.0;2.0;;63;15.0;19.3;1000.0;1.0;;63;30.0;23.8;2000.0;3.0;;19.0;21.98
64;11.0;21.4;1500.0;2.0;;64;22.0;24.3;2500.0;4.0;;64;17.0;20.8;1500.0;2.0;;64;18.0;19.3;1000.0;1.0;;64;10.0;23.6;2500.0;4.0;;15.6;21.88
65;13.0;21.3;1500.0;2.0;;65;35.0;24.4;2500.0;4.0;;65;25.0;20.9;1500.0;2.0;;65;16.0;19.2;1000.0;1.0;;65;18.0;23.5;2500.0;4.0;;21.4;21.86
66;13.0;21.1;1500.0;2.0;;66;12.0;24.3;2500.0;4.0;;66;15.0;20.8;1500.0;2.0;;66;17.0;19.2;1000.0;1.0;;66;22.0;23.5;2500.0;4.0;;15.8;21.78
67;20.0;21.1;2000.0;3.0;;67;34.0;24.4;3000.0;5.0;;67;14.0;20.7;1500.0;2.0;;67;14.0;19.1;1000.0;1.0;;67;33.0;23.6;2500.0;4.0;;23.0;21.78
68;10.0;21.0;2000.0;3.0;;68;16.0;24.3;3000.0;5.0;;68;12.0;20.5;1500.0;2.0;;68;16.0;19.1;1000.0;1.0;;68;11.0;23.4;2500.0;4.0;;13.0;21.66
69;27.0;21.0;2000.0;3.0;;69;13.0;24.1;3000.0;5.0;;69;10.0;20.4;2000.0;3.0;;69;14.0;19.0;1500.0;2.0;;69;11.0;23.2;3000.0;5.0;;15.0;21.54
70;14.0;20.9;2000.0;3.0;;70;14.0;24.0;3000.0;5.0;;70;16.0;20.3;2000.0;3.0;;70;17.0;19.0;1500.0;2.0;;70;19.0;23.2;3000.0;5.0;;16.0;21.48
71;14.0;20.8;2000.0;3.0;;71;12.0;23.8;3000.0;5.0;;71;24.0;20.4;2000.0;3.0;;71;18.0;19.0;1500.0;2.0;;71;11.0;23.0;3000.0;5.0;;15.8;21.4
72;10.0;20.7;2000.0;3.0;;72;22.0;23.8;3500.0;6.0;;72;19.0;20.4;2000.0;3.0;;72;18.0;19.0;1500.0;2.0;;72;10.0;22.8;3000.0;5.0;;15.8;21.34
73;16.0;20.6;2500.0;4.0;;73;28.0;23.8;3500.0;6.0;;73;17.0;20.3;2000.0;3.0;;73;35.0;19.2;1500.0;2.0;;73;24.0;22.8;3000.0;5.0;;24.0;21.34
74;11.0;20.5;2500.0;4.0;;74;22.0;23.8;3500.0;6.0;;74;15.0;20.2;2000.0;3.0;;74;12.0;19.1;2000.0;3.0;;74;38.0;23.0;3500.0;6.0;;19.6;21.32
75;26.0;20.6;2500.0;4.0;;75;13.0;23.7;3500.0;6.0;;75;16.0;20.2;2500.0;4.0;;75;21.0;19.1;2000.0;3.0;;75;21.0;23.0;3500.0;6.0;;19.4;21.32
76;17.0;20.5;2500.0;4.0;;76;9.0;23.5;3500.0;6.0;;76;50.0;20.6;2500.0;4.0;;76;15.0;19.1;2000.0;3.0;;76;9.0;22.8;3500.0;6.0;;20.0;21.3
77;28.0;20.6;2500.0;4.0;;77;37.0;23.6;4000.0;7.0;;77;15.0;20.5;2500.0;4.0;;77;14.0;19.0;2000.0;3.0;;77;27.0;22.9;3500.0;6.0;;24.2;21.32
78;17.0;20.6;3000.0;5.0;;78;46.0;23.9;4000.0;7.0;;78;19.0;20.5;2500.0;4.0;;78;27.0;19.1;2000.0;3.0;;78;18.0;22.8;3500.0;6.0;;25.4;21.38
79;9.0;20.4;3000.0;5.0;;79;17.0;23.8;4000.0;7.0;;79;23.0;20.5;3000.0;5.0;;79;23.0;19.1;2500.0;4.0;;79;14.0;22.7;3500.0;6.0;;17.2;21.3
80;12.0;20.3;3000.0;5.0;;80;19.0;23.8;4500.0;8.0;;80;14.0;20.4;3000.0;5.0;;80;11.0;19.0;2500.0;4.0;;80;13.0;22.6;4000.0;7.0;;13.8;21.22
81;16.0;20.3;3000.0;5.0;;81;13.0;23.7;4500.0;8.0;;81;35.0;20.6;3000.0;5.0;;81;23.0;19.1;2500.0;4.0;;81;13.0;22.5;4000.0;7.0;;20.0;21.240000000000002
82;10.0;20.1;3000.0;5.0;;82;32.0;23.8;4500.0;8.0;;82;20.0;20.6;3000.0;5.0;;82;15.0;19.0;2500.0;4.0;;82;29.0;22.5;4000.0;7.0;;21.2;21.2
83;18.0;20.1;3000.0;5.0;;83;26.0;23.8;4500.0;8.0;;83;17.0;20.6;3500.0;6.0;;83;38.0;19.3;2500.0;4.0;;83;22.0;22.5;4000.0;7.0;;24.2;21.26
84;12.0;20.0;3000.0;5.0;;84;33.0;23.9;5000.0;9.0;;84;23.0;20.6;3500.0;6.0;;84;25.0;19.3;3000.0;5.0;;84;23.0;22.5;4000.0;7.0;;23.2;21.26
85;18.0;20.0;3000.0;5.0;;85;50.0;24.2;5000.0;9.0;;85;14.0;20.5;3500.0;6.0;;85;57.0;19.8;3000.0;5.0;;85;25.0;22.6;4500.0;8.0;;32.8;21.42
86;13.0;19.9;3500.0;6.0;;86;20.0;24.2;5000.0;9.0;;86;18.0;20.5;3500.0;6.0;;86;26.0;19.8;3500.0;6.0;;86;8.0;22.4;4500.0;8.0;;17.0;21.36
87;9.0;19.8;3500.0;6.0;;87;16.0;24.1;5000.0;9.0;;87;12.0;20.4;3500.0;6.0;;87;17.0;19.8;3500.0;6.0;;87;43.0;22.6;4500.0;8.0;;19.4;21.34
88;55.0;20.2;3500.0;6.0;;88;25.0;24.1;5500.0;10.0;;88;8.0;20.2;3500.0;6.0;;88;23.0;19.9;3500.0;6.0;;88;41.0;22.9;5000.0;9.0;;30.4;21.46
89;19.0;20.2;3500.0;6.0;;89;51.0;24.4;5500.0;10.0;;89;29.0;20.3;4000.0;7.0;;89;51.0;20.2;3500.0;6.0;;89;27.0;22.9;5000.0;9.0;;35.4;21.599999999999998
90;17.0;20.1;4000.0;7.0;;90;28.0;24.4;5500.0;10.0;;90;13.0;20.3;4000.0;7.0;;90;14.0;20.1;4000.0;7.0;;90;29.0;23.0;5000.0;9.0;;20.2;21.580000000000002
91;31.0;20.3;4000.0;7.0;;91;20.0;24.4;6000.0;11.0;;91;9.0;20.1;4000.0;7.0;;91;12.0;20.0;4000.0;7.0;;91;21.0;22.9;5000.0;9.0;;18.6;21.54
92;21.0;20.3;4000.0;7.0;;92;12.0;24.2;6000.0;11.0;;92;27.0;20.2;4000.0;7.0;;92;42.0;20.3;4000.0;7.0;;92;29.0;23.0;5500.0;10.0;;26.2;21.6
93;16.0;20.2;4000.0;7.0;;93;42.0;24.4;6000.0;11.0;;93;17.0;20.2;4000.0;7.0;;93;15.0;20.2;4000.0;7.0;;93;13.0;22.9;5500.0;10.0;;20.6;21.58
94;11.0;20.1;4000.0;7.0;;94;26.0;24.4;6000.0;11.0;;94;36.0;20.4;4500.0;8.0;;94;15.0;20.2;4000.0;7.0;;94;13.0;22.8;5500.0;10.0;;20.2;21.58
95;17.0;20.1;4500.0;8.0;;95;28.0;24.5;6500.0;12.0;;95;14.0;20.3;4500.0;8.0;;95;33.0;20.3;4500.0;8.0;;95;73.0;23.3;6000.0;11.0;;33.0;21.7
96;16.0;20.1;4500.0;8.0;;96;35.0;24.6;6500.0;12.0;;96;31.0;20.4;4500.0;8.0;;96;17.0;20.3;4500.0;8.0;;96;21.0;23.3;6000.0;11.0;;24.0;21.740000000000002
97;22.0;20.1;4500.0;8.0;;97;13.0;24.5;6500.0;12.0;;97;25.0;20.4;4500.0;8.0;;97;13.0;20.2;4500.0;8.0;;97;31.0;23.4;6000.0;11.0;;20.8;21.72
98;11.0;20.0;4500.0;8.0;;98;28.0;24.5;6995.0;13.0;;98;9.0;20.3;4500.0;8.0;;98;28.0;20.3;4500.0;8.0;;98;20.0;23.3;6000.0;11.0;;19.2;21.68
99;10.0;19.9;4500.0;8.0;;99;20.0;24.5;6995.0;13.0;;99;57.0;20.7;5000.0;9.0;;99;28.0;20.4;5000.0;9.0;;99;25.0;23.4;6500.0;12.0;;28.0;21.779999999999998
100;11.0;19.8;4500.0;8.0;;100;34.0;24.6;6995.0;13.0;;100;22.0;20.7;5000.0;9.0;;100;9.0;20.2;5000.0;9.0;;100;19.0;23.3;6500.0;12.0;;19.0;21.72
101;27.0;20.0;5000.0;9.0;;101;30.0;24.6;6995.0;13.0;;101;64.0;21.2;5500.0;10.0;;101;43.0;20.5;5000.0;9.0;;101;40.0;23.5;6500.0;12.0;;40.8;21.96
102;26.0;20.1;5000.0;9.0;;102;51.0;24.9;7490.0;14.0;;102;11.0;21.2;5500.0;10.0;;102;14.0;20.4;5000.0;9.0;;102;26.0;23.4;6500.0;12.0;;25.6;22.0
103;15.0;20.1;5000.0;9.0;;103;16.0;24.9;7490.0;14.0;;103;63.0;21.4;6000.0;11.0;;103;16.0;20.4;5000.0;9.0;;103;78.0;23.5;6995.0;13.0;;37.6;22.06
104;14.0;20.1;5000.0;9.0;;104;60.0;25.2;7985.0;15.0;;104;24.0;21.5;6000.0;11.0;;104;33.0;20.4;5500.0;10.0;;104;36.0;23.7;7490.0;14.0;;33.4;22.18
105;15.0;20.2;5000.0;9.0;;105;17.0;25.2;7985.0;15.0;;105;19.0;21.5;6000.0;11.0;;105;15.0;20.5;5500.0;10.0;;105;46.0;24.0;7490.0;14.0;;22.4;22.28
106;22.0;20.2;5000.0;9.0;;106;9.0;25.1;7985.0;15.0;;106;11.0;21.5;6000.0;11.0;;106;33.0;20.7;5500.0;10.0;;106;28.0;24.1;7490.0;14.0;;20.6;22.32
107;14.0;20.1;5500.0;10.0;;107;28.0;25.2;7985.0;15.0;;107;15.0;21.4;6000.0;11.0;;107;43.0;20.8;6000.0;11.0;;107;82.0;24.6;7985.0;15.0;;36.4;22.42
108;12.0;20.0;5500.0;10.0;;108;27.0;25.2;7985.0;15.0;;108;11.0;21.3;6000.0;11.0;;108;28.0;20.9;6000.0;11.0;;108;46.0;24.9;8480.0;16.0;;24.8;22.46
109;25.0;20.1;5500.0;10.0;;109;15.0;25.2;8480.0;16.0;;109;41.0;21.6;6500.0;12.0;;109;30.0;20.8;6000.0;11.0;;109;29.0;25.0;8480.0;16.0;;28.0;22.54
110;14.0;20.1;5500.0;10.0;;110;36.0;25.1;8480.0;16.0;;110;32.0;21.8;6500.0;12.0;;110;26.0;20.8;6500.0;12.0;;110;65.0;25.5;8975.0;17.0;;34.6;22.66
111;26.0;20.2;5500.0;10.0;;111;22.0;25.2;8480.0;16.0;;111;40.0;22.0;6995.0;13.0;;111;13.0;20.7;6500.0;12.0;;111;38.0;25.7;8975.0;17.0;;27.8;22.759999999999998
112;40.0;20.5;6000.0;11.0;;112;24.0;25.4;8480.0;16.0;;112;33.0;22.2;6995.0;13.0;;112;9.0;20.6;6500.0;12.0;;112;16.0;25.6;8975.0;17.0;;24.4;22.86
113;37.0;20.6;6000.0;11.0;;113;13.0;25.2;8975.0;17.0;;113;28.0;22.3;6995.0;13.0;;113;48.0;21.0;6500.0;12.0;;113;17.0;25.7;8975.0;17.0;;28.6;22.96
114;18.0;20.6;6000.0;11.0;;114;46.0;25.4;8975.0;17.0;;114;39.0;22.6;7490.0;14.0;;114;41.0;21.2;6995.0;13.0;;114;45.0;26.0;9470.0;18.0;;37.8;23.16
115;15.0;20.6;6000.0;11.0;;115;34.0;25.5;8975.0;17.0;;115;38.0;22.8;7490.0;14.0;;115;44.0;21.4;6995.0;13.0;;115;29.0;26.2;9470.0;18.0;;32.0;23.3
116;28.0;20.8;6500.0;12.0;;116;19.0;25.2;9470.0;18.0;;116;18.0;22.7;7490.0;14.0;;116;11.0;21.4;6995.0;13.0;;116;23.0;26.1;9470.0;18.0;;19.8;23.24
117;30.0;21.0;6500.0;12.0;;117;16.0;25.2;9470.0;18.0;;117;41.0;22.9;7985.0;15.0;;117;32.0;21.4;7490.0;14.0;;117;52.0;26.5;9965.0;19.0;;34.2;23.4
118;53.0;21.4;6995.0;13.0;;118;49.0;25.6;9470.0;18.0;;118;96.0;23.7;7985.0;15.0;;118;15.0;21.4;7490.0;14.0;;118;34.0;26.6;9965.0;19.0;;49.4;23.74
119;10.0;21.2;6995.0;13.0;;119;53.0;25.8;9965.0;19.0;;119;21.0;23.8;8480.0;16.0;;119;43.0;21.7;7490.0;14.0;;119;35.0;26.8;10460.0;20.0;;32.4;23.86
120;13.0;20.9;6995.0;13.0;;120;48.0;26.2;9965.0;19.0;;120;10.0;23.8;8480.0;16.0;;120;96.0;22.5;7985.0;15.0;;120;64.0;27.2;10460.0;20.0;;46.2;24.12
121;23.0;20.9;6995.0;13.0;;121;22.0;26.3;9965.0;19.0;;121;33.0;23.9;8480.0;16.0;;121;27.0;22.5;7985.0;15.0;;121;11.0;27.1;10460.0;20.0;;23.2;24.14
122;29.0;21.0;6995.0;13.0;;122;15.0;26.3;10460.0;20.0;;122;25.0;24.0;8480.0;16.0;;122;16.0;22.4;8480.0;16.0;;122;30.0;27.2;10955.0;21.0;;23.0;24.18
123;22.0;20.9;7490.0;14.0;;123;19.0;26.1;10460.0;20.0;;123;57.0;24.3;8975.0;17.0;;123;49.0;22.8;8480.0;16.0;;123;36.0;27.4;10955.0;21.0;;36.6;24.3
124;24.0;21.0;7490.0;14.0;;124;14.0;26.1;10460.0;20.0;;124;12.0;24.1;8975.0;17.0;;124;32.0;23.0;8480.0;16.0;;124;36.0;27.6;10955.0;21.0;;23.6;24.36
125;21.0;21.0;7490.0;14.0;;125;39.0;26.1;10460.0;20.0;;125;25.0;24.1;8975.0;17.0;;125;29.0;23.2;8975.0;17.0;;125;55.0;28.0;11450.0;22.0;;33.8;24.48
126;24.0;21.1;7490.0;14.0;;126;57.0;26.4;10955.0;21.0;;126;10.0;24.0;8975.0;17.0;;126;26.0;23.3;8975.0;17.0;;126;86.0;28.4;11945.0;23.0;;40.6;24.64
127;72.0;21.7;7985.0;15.0;;127;21.0;26.5;10955.0;21.0;;127;10.0;23.8;9470.0;18.0;;127;32.0;23.4;8975.0;17.0;;127;18.0;28.3;11945.0;23.0;;30.6;24.74
128;35.0;21.9;7985.0;15.0;;128;20.0;26.5;10955.0;21.0;;128;22.0;23.9;9470.0;18.0;;128;67.0;23.8;9470.0;18.0;;128;28.0;28.4;11945.0;23.0;;34.4;24.9
129;39.0;22.0;8480.0;16.0;;129;58.0;27.0;11450.0;22.0;;129;22.0;23.9;9470.0;18.0;;129;46.0;24.2;9470.0;18.0;;129;65.0;28.6;12341.0;24.0;;46.0;25.14
130;55.0;22.4;8480.0;16.0;;130;29.0;27.1;11450.0;22.0;;130;57.0;24.2;9965.0;19.0;;130;54.0;24.6;9965.0;19.0;;130;52.0;29.0;12341.0;24.0;;49.4;25.46
131;38.0;22.6;8975.0;17.0;;131;50.0;27.4;11945.0;23.0;;131;28.0;24.0;9965.0;19.0;;131;42.0;24.8;9965.0;19.0;;131;13.0;29.0;12836.0;25.0;;34.2;25.56
132;111.0;23.5;9470.0;18.0;;132;25.0;27.4;11945.0;23.0;;132;49.0;24.4;9965.0;19.0;;132;20.0;24.9;10460.0;20.0;;132;34.0;29.2;12836.0;25.0;;47.8;25.88
133;13.0;23.6;9470.0;18.0;;133;56.0;27.7;12341.0;24.0;;133;44.0;24.5;10460.0;20.0;;133;44.0;25.2;10460.0;20.0;;133;52.0;29.5;12836.0;25.0;;41.8;26.1
